Date,Close/Last,Volume,Open,High,Low
10/15/2024,$22.66,68900560,$23.41,$23.72,$22.47
10/14/2024,$23.44,35403650,$23.58,$23.77,$23.2701
10/11/2024,$23.56,43585250,$23.05,$23.82,$22.98
10/10/2024,$23.22,44874580,$23.19,$23.53,$22.96
10/09/2024,$23.46,44759020,$23.25,$23.48,$23.06
10/08/2024,$23.32,58650460,$22.25,$23.42,$22.045
10/07/2024,$22.38,54928670,$22.40,$22.65,$22.0209
10/04/2024,$22.59,49966930,$22.70,$22.91,$22.30
10/03/2024,$22.26,49565930,$22.14,$22.73,$21.65
10/02/2024,$22.39,59033900,$22.67,$23.0668,$22.35
10/01/2024,$22.69,86344360,$23.46,$23.72,$22.255
09/30/2024,$23.46,66460230,$23.74,$23.95,$23.09
09/27/2024,$23.91,85883280,$24.16,$24.66,$23.7034
09/26/2024,$23.92,95416940,$24.28,$24.42,$23.25
09/25/2024,$23.54,117013400,$22.80,$24.055,$22.73
09/24/2024,$22.81,113082500,$22.53,$23.105,$22.285
09/23/2024,$22.56,184439100,$22.43,$22.82,$22.03
09/20/2024,$21.84,260377900,$20.89,$23.14,$20.35
09/19/2024,$21.14,99829170,$21.28,$21.69,$21.03
09/18/2024,$20.77,118727900,$21.36,$21.74,$20.715
09/17/2024,$21.47,196249800,$21.71,$22.58,$21.24
09/16/2024,$20.91,149337000,$20.03,$21.0699,$19.76
09/13/2024,$19.66,44236270,$19.49,$19.80,$19.49
09/12/2024,$19.36,51602920,$19.43,$19.54,$19.04
09/11/2024,$19.64,71403140,$19.01,$19.69,$18.52
09/10/2024,$18.98,55621270,$19.03,$19.11,$18.51
09/09/2024,$19.07,64244130,$19.00,$19.54,$18.95
09/06/2024,$18.89,92686460,$19.44,$19.49,$18.64
09/05/2024,$19.40,65388790,$19.28,$19.90,$19.24
09/04/2024,$19.43,85871890,$19.76,$20.045,$19.28
09/03/2024,$20.10,115305500,$21.54,$21.69,$19.99
08/30/2024,$22.04,177785400,$21.25,$22.12,$21.00
08/29/2024,$20.13,64529660,$19.76,$20.60,$19.75
08/28/2024,$19.61,50144890,$19.98,$20.105,$19.51
08/27/2024,$20.07,43862020,$20.13,$20.26,$19.84
08/26/2024,$20.13,58534790,$20.53,$20.56,$19.95
08/23/2024,$20.54,73398430,$20.32,$20.93,$20.26
08/22/2024,$20.10,81444670,$21.39,$21.40,$20.04
08/21/2024,$21.41,57028870,$21.072,$21.44,$21.07
08/20/2024,$20.99,84161270,$21.21,$21.23,$20.82
08/19/2024,$21.52,65956300,$20.885,$21.86,$20.835
08/16/2024,$20.87,48582660,$20.53,$20.895,$20.4101
08/15/2024,$20.69,84814880,$20.32,$21.06,$20.23
08/14/2024,$19.92,56758180,$20.485,$20.50,$19.785
08/13/2024,$20.47,77511350,$19.48,$20.48,$19.47
08/12/2024,$19.36,54677580,$19.87,$19.97,$19.00
08/09/2024,$19.71,76394550,$20.08,$20.15,$19.50
08/08/2024,$20.49,96836820,$19.10,$20.55,$18.84
08/07/2024,$18.99,97972290,$19.92,$20.25,$18.95
08/06/2024,$19.83,106670400,$20.32,$20.63,$19.75
08/05/2024,$20.11,147385700,$20.20,$20.385,$19.2934
08/02/2024,$21.48,300895900,$21.94,$21.98,$20.42
08/01/2024,$29.05,107672500,$30.43,$30.71,$28.89
07/31/2024,$30.74,56110610,$30.54,$30.87,$30.28
07/30/2024,$30.13,48256630,$30.845,$30.91,$30.005
07/29/2024,$30.83,32342200,$31.42,$31.47,$30.79
07/26/2024,$31.35,38352540,$31.43,$31.56,$31.02
07/25/2024,$31.10,49774030,$31.372,$31.985,$30.95
07/24/2024,$31.70,62216670,$32.535,$32.80,$31.66
07/23/2024,$32.95,29466370,$32.96,$33.23,$32.83
07/22/2024,$33.37,48503750,$33.28,$33.41,$32.76
07/19/2024,$32.98,69628650,$34.565,$34.58,$32.85
07/18/2024,$34.87,84188610,$34.96,$36.30,$34.53
07/17/2024,$34.46,112304200,$36.08,$37.16,$34.40
07/16/2024,$34.34,28409910,$34.36,$34.45,$33.835
07/15/2024,$34.46,39847920,$34.70,$35.225,$34.31
07/12/2024,$34.49,62792650,$33.77,$35.475,$33.77
07/11/2024,$33.50,55213670,$35.031,$35.15,$33.31
07/10/2024,$34.87,52256200,$34.44,$34.97,$34.13
07/09/2024,$34.59,97788840,$35.015,$35.22,$33.72
07/08/2024,$33.99,82315940,$33.03,$34.09,$32.82
07/05/2024,$32.02,45309450,$31.40,$32.34,$31.3114
07/03/2024,$31.23,24065670,$31.12,$31.34,$30.91
07/02/2024,$31.07,35999280,$30.855,$31.31,$30.585
07/01/2024,$30.84,32401760,$30.91,$31.02,$30.61
06/28/2024,$30.97,41467680,$30.75,$31.31,$30.72
06/27/2024,$30.59,30184280,$30.42,$30.6582,$30.285
06/26/2024,$30.54,30742980,$30.64,$30.68,$30.2731
06/25/2024,$30.74,29498580,$30.70,$30.83,$30.2901
06/24/2024,$30.57,40611790,$31.14,$31.42,$30.53
06/21/2024,$31.09,92549020,$30.85,$31.36,$30.6701
06/20/2024,$30.62,43826320,$30.555,$31.11,$30.45
06/18/2024,$30.63,33294750,$30.99,$31.47,$30.50
06/17/2024,$30.98,36235320,$30.34,$31.00,$30.18
06/14/2024,$30.45,28125890,$30.285,$30.56,$30.21
06/13/2024,$30.46,33787160,$30.38,$30.58,$30.14
06/12/2024,$30.76,51323940,$31.455,$31.48,$30.3899
06/11/2024,$30.92,25326850,$30.77,$31.03,$30.53
06/10/2024,$30.91,37445810,$30.55,$30.95,$30.285
06/07/2024,$30.74,34085530,$30.25,$30.78,$30.205
06/06/2024,$30.42,34248120,$30.552,$30.59,$30.16
06/05/2024,$30.78,44161660,$30.269,$30.835,$30.01
06/04/2024,$30.03,51027180,$30.75,$30.75,$29.94
06/03/2024,$30.29,35544900,$31.03,$31.065,$30.05
05/31/2024,$30.85,95797530,$30.22,$30.96,$29.94
05/30/2024,$30.19,33382760,$30.21,$30.50,$30.06
05/29/2024,$30.13,35848610,$30.465,$30.67,$30.105
05/28/2024,$31.06,36799150,$30.94,$31.3695,$30.655
05/24/2024,$30.72,42434490,$30.29,$31.02,$30.1301
05/23/2024,$30.08,62014550,$31.445,$31.57,$29.87
05/22/2024,$31.42,36706440,$31.91,$32.066,$31.095
05/21/2024,$31.74,42975360,$31.98,$32.24,$31.62
05/20/2024,$32.10,31989000,$31.85,$32.42,$31.76
05/17/2024,$31.83,41449780,$32.06,$32.11,$31.59
05/16/2024,$32.03,47752830,$31.63,$32.26,$31.52
05/15/2024,$31.27,36992930,$31.38,$31.40,$30.81
05/14/2024,$31.05,47759860,$30.62,$31.11,$30.61
05/13/2024,$30.51,51459140,$30.03,$31.13,$30.00
05/10/2024,$29.85,42931290,$30.33,$30.455,$29.84
05/09/2024,$30.09,45003400,$29.93,$30.385,$29.805
05/08/2024,$30.00,63734600,$30.00,$30.15,$29.73
05/07/2024,$30.68,44683400,$31.09,$31.45,$30.61
05/06/2024,$30.97,36185570,$31.115,$31.20,$30.73
05/03/2024,$30.90,36794830,$30.98,$31.055,$30.70
05/02/2024,$30.51,50899440,$30.59,$30.67,$30.19
05/01/2024,$30.37,60654760,$30.17,$31.035,$30.02
04/30/2024,$30.47,72346360,$31.04,$31.175,$30.42
04/29/2024,$31.36,58533260,$31.86,$31.91,$31.07
04/26/2024,$31.88,119742500,$31.78,$32.24,$30.64
04/25/2024,$35.11,66549400,$34.56,$35.295,$34.50
04/24/2024,$34.50,53261100,$34.86,$35.18,$34.34
04/23/2024,$34.28,46834040,$34.335,$34.60,$34.18
04/22/2024,$34.41,39909930,$34.415,$34.57,$34.075
04/19/2024,$34.20,59070310,$35.13,$35.13,$34.18
04/18/2024,$35.04,42334400,$35.42,$35.66,$34.77
04/17/2024,$35.68,41173350,$36.10,$36.1297,$35.37
04/16/2024,$36.26,30607500,$36.27,$36.51,$35.764
04/15/2024,$36.31,50751560,$36.04,$36.70,$35.89
04/12/2024,$35.69,80254790,$36.69,$36.70,$35.605
04/11/2024,$37.63,41909090,$37.43,$37.67,$37.08
04/10/2024,$37.20,51108380,$38.02,$38.2211,$37.02
04/09/2024,$38.33,78782980,$38.05,$38.58,$37.325
04/08/2024,$37.98,56967790,$38.64,$38.86,$37.91
04/05/2024,$38.71,67263040,$39.35,$39.46,$38.51
04/04/2024,$39.73,57307230,$40.59,$40.7798,$39.70
04/03/2024,$40.33,83717980,$41.40,$41.65,$40.22
04/02/2024,$43.94,32748360,$43.925,$44.08,$43.50
04/01/2024,$44.52,31712590,$44.29,$45.41,$44.18
03/28/2024,$44.17,54204190,$43.76,$44.60,$43.71
03/27/2024,$43.77,51017830,$42.54,$43.83,$42.50
03/26/2024,$41.99,39109650,$41.95,$42.265,$41.655
03/25/2024,$41.83,47276530,$40.89,$42.215,$40.57
03/22/2024,$42.57,28503060,$42.25,$42.80,$42.09
03/21/2024,$42.42,50807590,$42.99,$43.60,$42.32
03/20/2024,$42.20,74864990,$42.99,$43.01,$41.41
03/19/2024,$42.05,34672950,$42.25,$42.29,$41.44
03/18/2024,$42.71,27668280,$43.09,$43.38,$42.595
03/15/2024,$42.64,66952860,$42.45,$43.15,$42.35
03/14/2024,$42.75,38100020,$43.23,$43.35,$42.51
03/13/2024,$43.23,53195930,$44.51,$44.98,$43.20
03/12/2024,$45.24,31795830,$45.06,$45.265,$44.46
03/11/2024,$44.86,35050990,$43.87,$44.93,$43.66
03/08/2024,$44.00,54916600,$46.44,$46.6277,$44.00
03/07/2024,$46.15,50378150,$45.55,$46.4199,$45.18
03/06/2024,$44.51,52652050,$43.93,$45.505,$43.555
03/05/2024,$43.16,56655140,$44.56,$44.8675,$42.69
03/04/2024,$45.61,59990810,$44.27,$46.61,$43.85
03/01/2024,$43.82,41426070,$43.41,$44.2698,$43.13
02/29/2024,$43.05,48875120,$42.37,$43.15,$42.3551
02/28/2024,$41.99,26928470,$42.44,$42.45,$41.91
02/27/2024,$42.73,25126370,$43.25,$43.265,$42.51
02/26/2024,$42.99,27035380,$43.50,$43.68,$42.82
02/23/2024,$42.99,33810710,$43.125,$43.51,$42.66
02/22/2024,$42.98,62809320,$44.68,$44.68,$42.53
02/21/2024,$43.47,57714970,$44.48,$44.69,$43.08
02/20/2024,$44.52,61514140,$44.26,$45.17,$43.42
02/16/2024,$43.51,29975300,$44.03,$44.2199,$43.12
02/15/2024,$44.05,44024510,$44.755,$45.27,$44.02
02/14/2024,$44.19,36186230,$43.82,$44.29,$43.39
02/13/2024,$43.16,36622230,$43.00,$43.63,$42.76
02/12/2024,$44.03,51107350,$43.39,$45.04,$43.32
02/09/2024,$43.31,51192960,$42.55,$43.52,$42.395
02/08/2024,$42.50,33206470,$42.72,$42.97,$42.33
02/07/2024,$42.78,34269250,$42.89,$43.095,$42.55
02/06/2024,$42.74,34068220,$42.70,$42.78,$42.14
02/05/2024,$42.77,28890260,$42.62,$43.15,$42.425
02/02/2024,$42.60,53683500,$43.00,$43.14,$41.60
02/01/2024,$43.36,38819860,$43.15,$43.57,$42.485
01/31/2024,$43.08,51584250,$42.57,$43.785,$42.36
01/30/2024,$42.92,47958760,$43.67,$43.82,$42.89
01/29/2024,$43.84,51790860,$43.71,$43.99,$42.81
