Date,Close/Last,Volume,Open,High,Low
05/16/2024,$75.28,10758470,$75.185,$75.55,$74.455
05/15/2024,$75.70,8826471,$75.90,$76.03,$75.3201
05/14/2024,$75.63,10961100,$76.23,$76.73,$75.52
05/13/2024,$76.18,10953590,$76.22,$76.84,$75.80
05/10/2024,$76.11,15761890,$75.31,$76.305,$75.06
05/09/2024,$75.68,18591500,$73.57,$75.76,$73.07
05/08/2024,$73.50,24482630,$72.29,$74.475,$72.25
05/07/2024,$72.50,21901340,$72.85,$72.85,$71.80
05/06/2024,$72.90,18632230,$73.31,$74.19,$72.70
05/03/2024,$73.11,22153770,$75.27,$75.51,$72.985
05/02/2024,$74.93,23883370,$74.90,$75.145,$73.35
05/01/2024,$74.44,66610720,$75.82,$76.99,$72.67
04/30/2024,$88.49,14538430,$87.61,$88.99,$87.18
04/29/2024,$88.33,8522833,$88.24,$88.61,$87.86
04/26/2024,$88.25,7185257,$87.40,$89.25,$87.3704
04/25/2024,$87.84,7284616,$89.55,$89.73,$87.68
04/24/2024,$88.75,7183882,$87.06,$88.94,$86.95
04/23/2024,$87.87,5670465,$88.77,$88.81,$87.32
04/22/2024,$88.18,8668988,$88.08,$88.61,$87.34
04/19/2024,$87.61,11899970,$87.15,$88.08,$87.12
04/18/2024,$87.15,11403310,$86.438,$87.63,$86.05
04/17/2024,$86.21,6870073,$86.00,$86.42,$85.34
04/16/2024,$85.42,8866801,$84.82,$86.19,$84.42
04/15/2024,$85.17,9676851,$85.40,$86.365,$84.915
04/12/2024,$84.92,8594849,$85.42,$85.51,$84.29
04/11/2024,$85.90,6841570,$86.00,$86.31,$85.26
04/10/2024,$85.95,7413858,$86.32,$86.87,$85.60
04/09/2024,$87.13,6242718,$87.19,$87.60,$86.31
04/08/2024,$87.19,6322904,$86.97,$87.36,$86.3561
04/05/2024,$86.85,7161442,$87.90,$87.93,$86.83
04/04/2024,$87.62,8057591,$89.13,$89.34,$87.61
04/03/2024,$88.70,6316375,$89.60,$89.84,$88.65
04/02/2024,$89.30,8276754,$91.11,$91.24,$89.23
04/01/2024,$91.53,4990156,$91.82,$92.07,$91.02
03/28/2024,$91.39,6784293,$91.79,$92.24,$91.30
03/27/2024,$91.50,5863683,$90.65,$91.83,$90.60
03/26/2024,$90.36,6216108,$90.98,$91.00,$90.23
03/25/2024,$90.67,6902986,$90.65,$91.1175,$90.47
03/22/2024,$90.71,6495018,$91.74,$91.78,$90.06
03/21/2024,$91.66,6287275,$92.63,$93.17,$91.64
03/20/2024,$92.60,5804396,$91.79,$92.625,$91.515
03/19/2024,$91.59,5676530,$91.00,$91.90,$90.86
03/18/2024,$91.01,7413915,$90.75,$91.425,$90.53
03/15/2024,$90.12,18136260,$91.60,$92.02,$90.0975
03/14/2024,$91.66,8544799,$91.10,$91.71,$90.41
03/13/2024,$91.61,8254464,$92.49,$92.87,$90.87
03/12/2024,$92.40,9444933,$92.00,$92.72,$91.21
03/11/2024,$92.07,6702272,$91.26,$92.96,$91.1675
03/08/2024,$91.06,7673306,$90.62,$91.53,$90.60
03/07/2024,$90.95,8792403,$91.62,$91.76,$90.31
03/06/2024,$91.65,4826947,$91.35,$92.03,$91.12
03/05/2024,$91.22,7137304,$92.10,$92.17,$91.065
03/04/2024,$92.46,7321004,$93.06,$93.32,$92.04
03/01/2024,$93.16,7995399,$94.45,$94.57,$92.91
02/29/2024,$94.90,11221060,$94.50,$95.10,$93.98
02/28/2024,$93.00,5622420,$93.77,$93.97,$92.77
02/27/2024,$94.13,5356076,$94.32,$94.66,$93.60
02/26/2024,$94.28,7043838,$95.36,$95.565,$94.25
02/23/2024,$95.62,6845440,$95.88,$96.93,$95.58
02/22/2024,$95.78,8124709,$94.89,$96.075,$94.14
02/21/2024,$95.02,8286281,$93.86,$95.766,$93.77
02/20/2024,$93.46,8844526,$93.36,$94.12,$93.065
02/16/2024,$93.22,5737486,$93.10,$94.1799,$92.75
02/15/2024,$93.22,8877987,$94.03,$94.24,$93.00
02/14/2024,$94.07,5510631,$94.08,$94.47,$93.76
02/13/2024,$93.87,8138495,$94.85,$95.56,$93.39
02/12/2024,$95.47,9224370,$96.92,$97.1392,$95.38
02/09/2024,$97.30,9385584,$96.32,$97.99,$96.29
02/08/2024,$96.59,9888133,$95.10,$96.69,$93.925
02/07/2024,$95.31,9077973,$96.24,$96.6593,$94.43
02/06/2024,$95.67,11531490,$92.50,$95.70,$92.35
02/05/2024,$92.51,7335836,$92.78,$92.868,$91.90
02/02/2024,$92.99,11366590,$92.69,$93.61,$91.67
02/01/2024,$93.37,15001460,$93.10,$93.60,$91.87
01/31/2024,$93.03,26751780,$98.28,$98.36,$93.02
01/30/2024,$94.08,17625240,$93.00,$94.68,$92.585
01/29/2024,$93.80,12728070,$93.02,$93.93,$92.24
